"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"Saudi Arabia","SAU","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60101.5756256924","62011.6227402442","61933.6047510588","59475.7243649637","57526.9502017454","55364.8413748511","54954.1618290228","54274.5149578394","53750.0407767981","51511.3676262524","51588.9107142657","49143.0906600658","46435.4814355242","48152.5974297199","49961.1670023582","50638.950583661","50124.5210032995","49151.6561436367","50155.8340227897","47715.748046775","50620.2920659869","53692.3010260633","54267.2132867903","52711.6862025813","53396.1524277413","52983.1377637453","51997.3426784269","52431.8392323081","55508.8730589126","56365.5085533134","51782.56865267","55768.2355201349","57351.8743866923","55055.3996823571"
"Sudan","SDN","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2460.18872070313","2591.869140625","2709.7900390625","2777.27490234375","2736.47192382813","2824.63208007813","2924.29077148438","3380.18676757813","3441.17919921875","3459.22998046875","3575.85205078125","3701.548828125","3814.31323242188","3946.92260742188","4041.05712890625","4152.32275390625","4299.97412109375","4415.78515625","4446.40966796875","4188.0546875","4219.8369140625","4467.6259765625","4145.931640625","4130.48583984375","4207.50048828125","4159.1943359375","4174.56103515625","4061.01831054688","3816.65991210938","3625.52319335938","3401.24975585938","3248.9755859375","3132.0771484375","2469.19458007813"
"Senegal","SEN","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2923.34412469673","2917.01427785027","2874.00297966311","2834.02797281318","2757.86087513844","2835.03272874496","2822.46837323856","2840.60808859832","2938.69162551525","3050.17800998696","3093.28791602615","3149.33113703503","3075.23157503112","3170.03494688479","3240.3020166984","3301.82076160815","3301.03152414193","3316.42037834774","3359.70567090311","3371.46166688616","3403.56707165919","3362.87940537332","3405.10864460824","3385.42590686562","3484.01219749797","3593.79477120389","3710.05531589724","3871.4514678592","3998.28635303406","4070.61227058594","4018.04129277358","4173.67741399619","4227.73341842106","4317.2263915953"
"Singapore","SGP","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45371.0069019267","47047.6390522595","48686.6462374074","52910.3612383634","56966.0242770003","59226.7595457818","61116.676641331","64013.5623444364","60519.7106418286","63471.1914729083","68019.5295652496","65500.313408","67451.7181466549","71567.1333309928","77702.0149214372","81487.7295599192","86090.4362678176","90027.3400989592","86952.4628748601","84477.1245525634","95043.9638819189","98867.9452829021","100750.847964939","103908.358532594","106604.492771282","108483.21006419","110927.693046369","115831.111509588","119343.145527918","119572.277084107","115304.149458638","131864.092335522","132468.930252646","127543.55475211"
"Solomon Islands","SLB","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2352.4197487524","2418.38691022889","2644.52361296157","2669.69926698848","2802.25697788722","2996.29778352886","2957.84500355274","2848.34456198279","2805.29071101445","2717.55088380982","2276.84179778836","2055.29231153506","1960.44099133087","2050.3266012691","2168.51793320336","2287.25998868002","2340.66045893644","2384.32548495971","2489.79253583095","2514.88602805666","2682.28528592798","2777.47103286754","2743.45333105274","2783.59441819774","2716.41807238511","2664.73035967893","2715.23385749199","2703.66071353382","2686.12000729116","2661.59973429284","2515.12832787193","2518.42162363735","2517.92542109908","2534.02756338361"
"Sierra Leone","SLE","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2438.67405538764","2466.96961074682","2036.24239182623","2068.81771851781","2020.76448547931","1856.40631183351","1879.95363344701","1746.7937509862","1760.56238494251","1716.82034391612","1787.3387028827","1577.9323268475","1884.5352112482","1981.06818287026","2039.2991175042","2071.60866516476","2113.18856511777","2232.18485742154","2295.48367838943","2306.19721946458","2393.24415417416","2471.7184941981","2776.25374268616","3279.86750707557","3348.44543325415","2601.30528783264","2702.02692956984","2737.36270555146","2766.7170000408","2851.97923261248","2751.96665549303","2848.70597712579","2934.03013453843","3034.21894320278"
"El Salvador","SLV","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5976.01762522026","5960.05892897788","6275.18767116905","6553.07234073841","6795.50608897192","7057.92025248354","7062.30007824136","7234.94456228435","7381.114604175","7498.46741097206","7545.44796218991","7580.32338410159","7675.67106195114","7780.27177685599","7841.53237886842","8050.5345128919","8404.24674903143","8548.83476118605","8704.80584632591","8494.49847423621","8648.92982717672","8943.06191543327","9165.42034804478","9327.56424468351","9451.744607867","9646.15432339854","9863.76121214453","10064.7934942601","10297.203612692","10543.9383291317","9692.44931605799","10809.713399518","11068.9214300637","11404.3342262685"
"San Marino","SMR","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66923.030342425","71024.5594991968","76474.1297159699","77149.4159964233","80420.7698522018","79649.5323827509","81688.3786834342","80724.8087680421","81632.1748989576","83781.547393613","86785.0181147659","85120.2868772716","73093.8317013426","68669.2526491343","64214.1187563371","58176.3777973964","58467.9769550045","58743.5844219421","59647.6594557072","60669.8186167521","59524.5597904018","59194.0442905609","60171.0471344217","55998.071099456","64745.1316780701","70887.573899815",""
"Somalia","SOM","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","836.966662102635","803.498728455104","812.265794820957","634.500032265126","636.433675520454","663.113161342552","647.784694245026","662.437129586378","682.734111804281","702.597931085462","723.120228119011","749.644527353966","777.605494873937","802.771691374706","830.50920262352","857.685859749121","887.051017862725","918.802354534854","955.877291460064","994.8685288662","1053.98390851654","1114.40422472579","1197.2919172676","1258.82249615451","1343.44297216907","1383.65854211967","1527.11216333352","1504.43908951394","1491.1076062356","1396.05343554136","1392.4642619251","1387.8137441605","1402.46992062464"
"Serbia","SRB","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9550.56027196729","10147.4352148568","11088.3275080128","11728.2658489269","10555.402002944","11230.3678752359","12012.2574320116","12803.7901221381","13422.3938986796","14353.3831081165","15246.471198947","15903.5956772434","17218.8506435227","18184.7459920475","17684.0403753022","18041.306963281","18188.0858622162","18195.397563098","18366.6852302116","18123.2189871626","18452.2374262098","19100.9973809687","19656.7628825415","20683.3705210402","21782.4473713862","21719.7047166215","23668.522776884","24910.4227802623","26030.0209466926"
"South Sudan","SSD","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sao Tome and Principe","STP","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3883.20429842266","3844.8963771482","3798.88352929514","3771.28612416062","3788.48370442152","3802.29132302174","3801.08164933857","3784.7902343178","3828.99823839083","3878.13108525246","3852.89042721453","3907.0192818698","3942.76040695115","4161.63833167542","4202.56186898775","4371.49721644128","4644.18044669991","4698.08416961839","4873.1813112046","4919.19529822865","4882.04796466341","4876.47315792145","4919.55294386577","5072.11200195866","5223.09572886388","5210.2037755431","5388.5091334891","5521.20249597413","5674.72379094011","5702.08347071236","5742.94724858826","5732.69456061536","5632.13890715047","5541.3016760535"
"Suriname","SUR","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17137.6509700556","17493.4962257426","17455.1256454322","16217.1660347103","16648.5345258933","16368.311360582","16184.4999295065","16754.3511427064","16789.7549005356","16217.5173031438","16220.1790603262","16556.9440609927","16678.0718706582","17383.5015505612","18585.5170864176","19220.2839696605","20113.6707547695","20902.1391589279","21515.8119551093","21906.4105447498","22772.4754543689","23829.5332856393","24193.8412373922","24624.0219854601","24414.3554759734","23327.5252497447","21950.4122148625","22070.5137570835","22938.5353715545","22966.7405999124","19091.3617184226","18458.234999681","18742.5873760369","19043.7052869285"
"Slovak Republic","SVK","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17558.2023142112","14987.6885235132","13975.7551052448","14187.2206676232","15008.3553338142","15838.9502599299","16772.6862589154","17660.1729525932","18311.2941012171","18206.0444482444","18374.5892548928","18946.7183216307","19790.8361449393","20765.6811151237","21889.3038734465","23306.5240681178","25385.6244129473","28123.7942077561","29606.7790339398","27939.5693123644","29809.0363476072","30533.4762401644","30959.8651908823","31144.1283917558","31956.4686681253","33578.8900571274","34188.8405916505","35117.1414885741","36493.0611576457","37273.1312817986","36278.3007464899","38437.4936679711","38720.479613973","39290.4325841628"
"Slovenia","SVN","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25550.3080860257","23261.5416993523","22022.8851176046","22703.1253314701","23940.3126081995","24918.2058396498","25660.2693175465","27023.5590418879","27912.3282526245","29361.7718522339","30298.981470698","31107.0129561641","32088.3395660838","33093.6115987476","34575.8950906446","35846.3510495346","37843.477659258","40319.1120147134","41612.9093793588","38108.2327134717","38364.384109776","38535.705129585","37333.6895508463","36975.9230149723","37960.1526110764","38839.4416295656","39988.7097321","42030.49175479","43712.2598170186","44930.5396309702","42807.4606987385","46274.2802601484","47433.3974406327","48243.9417459509"
"Sweden","SWE","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40457.2051510442","39721.8893177106","39032.0669335786","38004.4273689451","39250.6042213733","40643.8031018065","41270.9734662706","42511.5256147011","44291.8540694604","46116.6360883355","48174.9317249451","48699.5606334944","49646.9432325363","50392.9167186665","52293.0310506779","53539.1133200087","55728.2558537693","57100.4390769036","56134.3189037052","53289.5661775248","55875.7178034042","57209.9193962495","56552.8950933245","56713.7021360917","57442.9178181142","59345.3513476851","59981.4198883666","60258.7261876982","60696.2423093086","61615.991072724","59945.5841534345","63124.5966024914","63611.3619893152","63114.6797881276"
"Eswatini","SWZ","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5528.90558902903","5404.69557184857","5370.74095593087","5378.49074746044","5508.2128045111","5778.65496582201","5883.01763748974","5964.36269137858","6041.54658800574","6152.67176874354","6197.05001602455","6204.91801798234","6425.4883118701","6629.3882271603","6828.28545998542","7198.57102384503","7591.82935568172","7882.98487035773","7894.29816547272","7966.61321620019","8220.52001041561","8358.76252513745","8762.58547882948","9051.58084446926","9155.86697543891","9227.02408964301","9497.01702902262","9658.12771598813","9643.04479562689","10027.6527487324","9633.19224387451","9846.20708043753","9740.06525909122","10132.1872615949"
"Sint Maarten (Dutch part)","SXM","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50980.9400838983","52140.59965779","53786.2462000327","53357.003462797","52801.4031054792","52439.4736756048","51375.6032503737","50817.6814942681","46088.3583839152","42154.1020267504","45996.7912346922","39265.7616790568","40507.0672411717","43877.2491431337","44894.6934642898"
"Seychelles","SYC","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15478.8475444228","15695.670838946","16744.5080816034","17596.8977617171","16716.5207188923","16552.4547815231","17942.1733036627","19895.1422188431","19991.2293154949","19969.3513746174","20633.6746950761","20147.4187656167","19777.7525249721","18825.2206936189","18356.4711447212","19917.1194534221","21341.8597526003","23117.8555224771","21990.3685269705","21361.1307875284","21708.7554506566","24406.4129764105","24919.955210328","24770.6514591794","25379.4180707013","27032.2083880002","29905.1347389952","31595.6680570505","32841.4242467381","34346.0708923483","30056.1994300968","29979.8272686091","28540.7623221189","29468.9512755913"
"Syrian Arab Republic","SYR","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5828.40551611713","6081.08907103889","6662.24314240165","6861.79504697602","7142.95380147314","7431.354210148","7943.44060493443","8126.36577647131","8456.78287525056","7951.39014713749","7807.92995548742","7698.3969367866","7811.81601910972","8177.54506854394","8528.65604597154","8828.94590461523","8885.80539630373","8829.30906367425","8903.77225264131","9284.10162126587","9546.56048805399","9648.82426718361","7144.37244952745","5530.97472757035","5301.62535257941","5302.07413721497","5022.1127178437","4977.79210063798","4956.09296464777","4825.40602053761","4633.34951847728","4592.83860100874","4454.85373271464",""
"Chad","TCD","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1237.94231691754","1295.35424150263","1340.88183995065","1103.89182629053","1188.13632276335","1150.97353481429","1125.49116742452","1148.77238602967","1187.08066152965","1138.27400324792","1089.90302492433","1176.59889313037","1232.8086554535","1358.90017805974","1736.77382859846","1957.28859552986","1900.36404487631","1896.08108351309","1886.77157483487","1897.33308614465","2081.13938004022","2010.61743976991","2113.64753068828","2155.7853182587","2223.71383403694","2213.6567021564","2011.05893424751","1887.50297799522","1868.47414842895","1868.01948907901","1780.56302215584","1700.16698806139","1688.46017530264","1679.4615323912"
"Togo","TGO","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2171.19605672473","2094.81146631137","1955.33380539261","1670.48367397592","1913.71835090752","1975.94923280038","2072.08328987312","2296.17656401891","2180.65576762155","2172.49173495982","2096.8590980088","2059.104879543","2084.23035181359","2168.65126437284","2093.01482434117","1944.77951063788","1941.17299016862","1863.28302167894","1883.54937890364","1930.78017936473","1988.95210506479","2048.81548870004","2121.42903155248","2188.07010810966","2253.48526218314","2317.54781080269","2355.26826551519","2389.21244832869","2442.64693857392","2501.03087536243","2490.05293780864","2577.20196322069","2662.25917134822","2767.51655834427"
"Thailand","THA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8701.64487129587","9293.70051582154","9886.54819629295","10538.4415714221","11214.6377912304","11953.495235878","12455.886070343","11952.424014948","10896.7658205769","11252.9872633941","11622.1116671016","11900.8949342988","12511.7381306212","13286.8323292884","13996.5035765712","14457.740966196","15050.5253765829","15742.0953939905","15891.2171420249","15665.3459498857","16729.774764715","16765.7514024823","17869.0021183963","18241.7768708","18323.9627436667","18811.3284521707","19369.9198558946","20093.963199274","20879.1601782531","21277.08251178","19956.5473513659","20245.2424111271","20741.5235270511","21142.6643331162"
"Tajikistan","TJK","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4173.04607982249","3777.10750632183","2630.38658066186","2169.96747353928","1678.33851733918","1439.50277584065","1175.79407235242","1181.28110133633","1236.67552895556","1275.82249026045","1365.23327447129","1467.39882474638","1594.93890470219","1736.64039749855","1878.28696227255","1965.30020458256","2063.288508243","2181.89798056536","2308.09430040334","2349.50030269416","2449.27358745359","2572.48074895498","2700.09546037358","2828.38542075147","2943.08867917317","3041.44479553257","3169.9667820524","3312.71202243506","3479.69235966041","3649.88375518646","3724.7489591466","3985.91247611219","4213.75618362687","4472.3241378777"
"Turkmenistan","TKM","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7925.49803469938","7373.58419213153","6128.91556148756","6085.5255499597","4929.73395133335","4493.42793310683","4712.83357844039","4105.36902304428","4323.30168204311","4945.08541988288","5112.52948147352","5228.80329286491","5138.87117760604","5203.8543813176","5360.22429910532","5945.95239804804","6476.82805700551","7060.14844993043","7944.99590073106","8264.86534322735","8842.33283585112","9929.68934634645","10794.2335233663","11633.2905987757","12544.3983464061","13057.8303253557","13552.8477118745","14107.6671199289","14648.135352725","15231.3056176565","15791.1775857601","16434.1399060353","17119.5744946142","17866.4041809169"
"Timor-Leste","TLS","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2143.84813616463","2318.85504052299","2493.97394215931","2674.46930924945","2786.74927345678","2891.94039555862","3038.3100157657","3074.05095211771","2931.55766908675","2136.70546432249","3783.88248765436","4038.56954728921","3481.07972669744","3265.03206246432","3235.06064190671","3264.03002463395","3039.03198404661","3256.65517243221","3530.97473716358","3792.45773312172","4047.35612942708","4189.90962076349","4298.02749468951","4340.39217579786","4445.47580433702","4467.91719560318","4515.54083207312","4290.13955638627","4188.95080273188","5103.28342241868","6595.0545932232","6824.79238928702","5344.13695159456","4328.50782017194"
"Tonga","TON","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4487.81925155432","4766.38808070043","4772.33098777497","4946.71740336763","5188.43928402735","5508.33914428737","5510.70824410865","5455.90542003527","5541.6834617761","5632.72273767965","5808.26502219189","5860.08080645551","6085.11358359969","6053.8800882219","5900.45758563974","5828.370535929","5670.91401055833","5506.65160845215","5758.56845128494","5453.87488374953","5488.75013076804","5847.44381908323","5907.26744273063","5951.69413724467","6096.86919261306","6194.63927552065","6639.13683612679","6862.66875643866","6896.04214023328","6875.02547778858","6995.31732378863","7034.92483755247","6901.73855566074",""
"Trinidad and Tobago","TTO","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11963.6642969417","12238.6474132548","13373.2035263816","13192.512091056","13579.5968808144","14022.6499388638","14956.5879121033","16021.3068297812","17264.9395678487","18586.8237426","19793.2972364051","20528.2789994659","22050.3551641579","25108.3874468034","26970.1207782487","29770.6887752558","33613.2350196326","35069.5892846192","36109.459047988","34483.6010150889","35423.8564320004","35045.516139152","37452.9427915858","38620.5759614911","39966.1865885458","39528.4191680379","36438.9113076053","34619.5301546935","34346.1476275045","34349.1287560803","31168.3455456651","30826.2088114142","31323.277264658","31705.8333833611"
"Tunisia","TUN","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6705.20028070929","6821.70075460318","7201.14201596455","7213.12031932311","7309.9005922501","7365.17541914124","7778.424583236","8091.22601904854","8371.31175846583","8773.07476065253","9083.76967144518","9328.5530261711","9355.39695185479","9697.95472162193","10206.8982909609","10470.7813980127","10923.0222817292","11549.5318189658","11923.7170830843","12161.9677634948","12389.1966609297","12001.7991352202","12367.4427221416","12518.2014392516","12752.9007303641","12731.7906334553","12732.897042548","12881.7170725617","13090.6199760753","13175.7787786723","11889.2918309025","12375.3429338664","12632.0392214109","12552.9866903456"
"Turkey","TUR","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12124.9396221652","11999.289571334","12390.4872981586","13110.3908056217","12282.9718390389","13035.5470111039","13788.159335529","14620.1519164865","14764.5914565491","14093.1756485159","14878.1760490738","13849.2797778619","14565.5378917657","15227.1707693194","16533.3555768047","17828.5404464035","18872.4173151814","19792.3862664756","19702.7557144798","18495.3989403249","19751.6216628494","21643.8001476889","22392.9380475979","23983.1321334844","24830.5741984526","25992.2964480348","26497.1340247071","28117.9528195644","28575.7625377038","28400.6989176572","28649.5513506828","31637.5293986264","33061.0469905086","34609.9155118999"
"Tuvalu","TUV","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2984.28249367818","3046.9684535412","3093.82362438959","3189.94581979062","3487.02999823697","3286.46569026136","3070.03627671558","3356.30362064298","3855.65086375943","3777.36790186096","3721.89566515454","3705.58859046891","4042.89703364164","3838.39971031297","3704.92346269963","3488.53277128877","3532.39580630817","3737.87484512953","3933.36993682616","3638.18388998269","3506.05664136841","3687.43549502395","3558.14872459608","3690.23826179282","3695.94966478358","4088.76160960559","4333.24455361207","4464.25427205221","4575.86431649712","5292.0248372814","5154.45429688742","5352.97314051618","5498.17892082585","5812.39328977512"
"Tanzania","TZA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1794.20458984375","1785.66394042969","1751.91845703125","1718.39306640625","1679.66235351563","1685.85107421875","1730.55456542969","1755.8037109375","1773.72424316406","1810.97155761719","1839.93664550781","1899.74536132813","1982.64428710938","2059.83740234375","2155.24145507813","2253.09326171875","2334.1044921875","2423.61596679688","2493.25927734375","2560.81103515625","2654.80346679688","2779.70776367188","2822.4853515625","2924.86328125","3027.56909179688","3111.44458007813","3214.24682617188","3319.37670898438","3392.68872070313","3484.63256835938","3449.82153320313","3493.0830078125","3546.98095703125","3620.79345703125"
"Uganda","UGA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1080.03830980398","1103.22897278835","1102.72992145701","1153.99369070318","1187.36780541734","1288.50886674348","1367.94573764936","1396.63106915218","1422.20789184705","1487.75796178874","1487.00498853512","1516.96423755695","1598.5828380849","1649.1482601448","1709.36159216857","1765.03788457066","1898.97915280479","1999.0624896434","2110.10049271503","2188.29916246327","2244.60595194584","2384.4653273154","2405.09455932767","2420.88808087266","2470.50380909598","2520.0201028843","2554.22769062073","2543.84754394956","2613.87976413963","2689.41009144919","2678.00907202293","2684.92035939744","2724.90609568409","2791.05576885861"
"Uruguay","URY","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14106.5275016241","14521.759406736","15586.9634202981","15916.8219273042","16987.0386146715","16653.9707543138","17490.3332945318","18885.0986799549","19641.3958925912","19255.0724399125","18812.9810312217","18045.3380747251","16626.6312064146","16748.6771824629","17576.2980192753","18872.4353515664","19623.6301498778","20871.4825726383","22321.6691344208","23213.2549631487","24960.666663225","26184.1151409099","27040.849131823","28210.840212654","29029.1041532938","29035.6573446657","29427.8652876993","29859.1279426465","29854.6188930912","30108.0750507886","27871.6004788618","29441.4774869654","30879.9288178994","31019.3113912098"
"United States","USA","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44378.5240269919","43742.0261179101","44659.1514630623","45286.9355079968","46537.3571463242","47220.9579606654","48435.7001019098","49984.2696503869","51619.8698342493","53474.0454297601","55038.6224962336","55017.3049779076","55436.116979089","56498.2078306327","58131.6336824976","59604.7536359083","60676.565569186","61306.5969389997","60798.4338395386","58714.9736881612","59799.2868624573","60294.978803066","61224.405542414","62089.3482369609","63191.2477805927","64575.4081869043","65275.5718178599","66458.0233734963","68070.213421811","69511.7634409067","67352.3871392801","71318.3073592183","72841.9243127082","74577.5065396723"
"Uzbekistan","UZB","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4214.58399747329","4094.22736556585","3547.31140388062","3386.46207695698","3142.43287963093","3052.41881077692","3046.56376344849","3150.08530133889","3234.35751357509","3326.42526824775","3410.65044992005","3509.72863761804","3604.69346202628","3711.77853054539","3939.53039815001","4160.95512970835","4413.72281227405","4764.56391427679","5115.64391465755","5439.55068124018","5760.80511957973","6100.25100998477","6435.5646722667","6797.77494784376","7145.10980664116","7529.7636427451","7839.97820100497","8047.05375469459","8348.96057873435","8755.12593985156","8727.41104939381","9247.6438270393","9607.56167273728","10007.6855026198"
"St. Vincent and the Grenadines","VCT","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7386.20299469957","7442.78715577732","7897.28693667102","8216.47467848259","8100.81416487075","8720.01413260318","8826.69848847143","9134.31109693631","9504.64595017693","9746.23442696307","9890.36186597874","10067.1693846445","10619.3789117249","11350.5861772038","11849.6771273966","12186.1430110348","13089.5502880899","13583.0816522314","13699.8299860713","13574.5964720605","13032.4934755075","13025.7410991377","13252.3178474081","13654.1224367663","13901.9704473343","14365.6994724881","15047.2476945614","15364.3640486621","15963.6229080985","16186.3452529407","15677.5874667057","15900.9765805992","17172.2076165046","18335.2120818044"
"Venezuela, RB","VEN","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"British Virgin Islands","VGB","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Virgin Islands (U.S.)","VIR","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54299.2298699394","54086.1547945673","55883.4545510864","57838.0977142823","59911.7224453162","62332.9445371347","63057.6263123638","58895.3056899496","59272.2456856343","54443.0686942498","46422.4151236223","43563.8864931407","42853.8986599185","42739.0835022993","43502.4336941564","43277.1546523522","44205.4071324394","45632.6364715693","45055.7829303523","46893.5496988741","46479.2996685326",""
"Vietnam","VNM","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2467.96460080463","2560.84383496164","2726.47373748487","2890.42431737761","3089.60933725631","3328.21486039558","3584.02898335147","3820.30249485434","3982.95805965603","4119.05367208231","4349.22348751462","4570.26846577385","4809.62151118535","5090.28990869885","5421.09702829121","5776.36304451268","6098.24495436514","6418.54381402878","6659.13561432065","6914.33863589545","7274.73310698016","7652.61895672271","7979.86828926858","8324.19871250047","8751.88280634375","9248.02396069622","9743.1882231455","10290.5487142244","10936.8937859558","11628.6139147451","11851.3965685649","12048.9019935536","12930.2562185687","13491.879417397"
"Vanuatu","VUT","GDP per capita, PPP (constant 2021 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3101.68055095181","3120.69378883425","3122.88933391808","3069.8058341582","3269.62833076746","3226.91509121872","3229.10220211435","3315.48137234451","3285.13835220534","3228.59180506884","3342.16726605182","3148.33464004836","2911.0413469624","2962.03107286481","3005.79726384054","3089.43704029871","3270.70237521382","3283.36553313235","3381.38564419637","3396.73599451661","3359.84954470022","3390.96103906133","3350.77088952581","3292.23424546268","3320.37918748644","3259.14814464132","3336.89742576379","3465.91968554489","3482.02272519263","3512.07197244964","3259.99543746979","3135.83664939695","3122.64007540699","3118.39603259733"
